학교명,학교급구분,소재지지번주소,위도,경도
수진중학교,중학교,경기도 성남시 수정구 수진동 4674,37.4374469,127.123884
신장중학교,중학교,경기도 하남시 신장동 527-1,37.54291435,127.2185537
양덕중학교,중학교,강원도 홍천군 남면 양덕원리 66,37.60741241,127.7701267
소담초등학교,초등학교,세종특별자치시 소담동 9-172,36.4833221,127.3020014
안의중학교,중학교,경상남도 함양군 안의면 석천리 73,35.63001393,127.8184987
세도중학교,중학교,충청남도 부여군 세도면 간대리 402,36.16682673,126.9438738
성산중학교,중학교,경상북도 고령군 성산면 어곡리 120,35.75188492,128.3619612
안덕중학교,중학교,경상북도 청송군 안덕면 명당리 360-1,36.28977234,128.9566148
성주중학교가천분교장,중학교,경상북도 성주군 가천면 창천리 861,35.88606047,128.1599161
수륜중학교,중학교,경상북도 성주군 수륜면 신파리 84-1,35.83070854,128.195522
순심중학교,중학교,경상북도 칠곡군 왜관읍 왜관리 340,35.98719105,128.403217
약목중학교,중학교,경상북도 칠곡군 약목면 복성리 777,36.03519211,128.3609912
신동중학교,중학교,경상북도 칠곡군 지천면 신리 산 15-9,35.95860262,128.4838837
쌍림중학교,중학교,경상북도 고령군 쌍림면 귀원리 31,35.68458461,128.2435023
성주중학교,중학교,경상북도 성주군 성주읍 예산리 640,35.928682,128.2830168
양동중학교,중학교,경기도 양평군 양동면 쌍학리 218-1,37.42133333,127.755503
성주여자중학교,중학교,경상북도 성주군 성주읍 경산리 526-6,35.91662784,128.2820473
안산성호중학교,중학교,경기도 안산시 상록구 일동 82-2,37.3143522,126.8685944
수산중학교,중학교,충청북도 제천시 수산면 수산리 349,36.93623131,128.1880795
신북중학교,중학교,전라남도 영암군 신북면 월평리 25,34.8906814,126.6975882
시종중학교,중학교,전라남도 영암군 시종면 내동리 36,34.86477061,126.6085154
수비중학교,중학교,경상북도 영양군 수비면 발리리 500,36.76545421,129.2037532
성지송학중학교,중학교,전라남도 영광군 군서면 송학리 219-1,35.27167246,126.4593254
성안중학교,중학교,경기도 안산시 상록구 사동 1538,37.30398734,126.8483056
안산해양중학교,중학교,경기도 안산시 상록구 사동 1512-3,37.29512357,126.821084
안산중학교,중학교,경기도 안산시 상록구 장상동 10,37.36075461,126.8744797
순천금당중학교,중학교,전라남도 순천시 해룡면 상삼리 695,34.94455693,127.5315382
수남중학교,중학교,경상남도 김해시 율하동 1394,35.17136675,128.818659
시흥능곡중학교,중학교,경기도 시흥시 능곡동 791,37.36502476,126.8149975
시흥중학교,중학교,경기도 시흥시 정왕동 1870-4,37.35265326,126.7323439
시흥은행중학교,중학교,경기도 시흥시 은행동 544,37.44258495,126.8022274
야음중학교,중학교,울산광역시 남구 야음동 789-11,35.52632415,129.3253126
신명중학교,중학교,충청북도 충주시 엄정면 용산리 387-1,37.0880491,127.9099619
안청중학교,중학교,경기도 안성시 당왕동 10-1,37.02166798,127.2748774
소선여자중학교,중학교,대구광역시 수성구 만촌동 862-17,35.85306731,128.649947
솔올중학교,중학교,강원도 강릉시 교동 1798,37.77087891,128.8797975
성주중학교,중학교,경기도 부천시 송내동 418,37.48078363,126.7595416
소사중학교,중학교,경기도 부천시 소사본동 401,37.46992486,126.8021749
세종하이텍고등학교,고등학교,세종특별자치시 부강면 문곡리 997-1,36.5263344,127.3825494
송양고등학교,고등학교,경기도 의정부시 낙양동 759,37.75301444,127.1067531
송정초등학교,초등학교,경상남도 거제시 연초면 송정리 541,34.91808762,128.6731499
숭덕초등학교,초등학교,경상남도 거제시 둔덕면 술역리 94,34.83648849,128.495407
수산초등학교,초등학교,제주특별자치도 서귀포시 성산읍 수산리 580,33.4473708,126.8857943
시흥초등학교,초등학교,제주특별자치도 서귀포시 성산읍 시흥리 1214-4,33.47912816,126.8958741
성산초등학교,초등학교,제주특별자치도 서귀포시 성산읍 성산리 333,33.46798332,126.9317372
신산초등학교,초등학교,제주특별자치도 서귀포시 성산읍 신산리 963,33.38179847,126.8756438
소명여자중학교,중학교,경기도 부천시 소사동 2-7,37.48736239,126.7911687
신안중학교,중학교,경기도 안양시 만안구 안양동 728,37.3887346,126.9151967
수도여자고등학교,고등학교,서울특별시 동작구 신대방동 470-13,37.49306832,126.9155129
송지고등학교,고등학교,전라남도 해남군 송지면 미야리 821,34.38328109,126.5156702
신성여자고등학교,고등학교,제주특별자치도 제주시 영평동 2456,33.47754542,126.5636196
애월고등학교,고등학교,제주특별자치도 제주시 애월읍 애월리 8-1,33.46051556,126.3338033
세화고등학교,고등학교,제주특별자치도 제주시 구좌읍 세화리 73,33.5158904,126.8625968
아름고등학교,고등학교,세종특별자치시 아름동 1322,36.51303923,127.2451009
소안중학교,중학교,전라남도 완도군 소안면 비자리 874,34.17317582,126.6555646
신림고등학교,고등학교,서울특별시 관악구 신림동 산 197-1,37.47854994,126.9175132
송악중학교,중학교,충청남도 당진시 송악읍 가학리 395,36.91694941,126.7029252
신양중학교,중학교,충청남도 예산군 신양면 신양리 318-1,36.60338508,126.8701924
신도초등학교,초등학교,충청남도 계룡시 엄사면 엄사리 232-92,36.28216202,127.235473
신길고등학교,고등학교,경기도 안산시 단원구 신길동 1672,37.33433658,126.787526
신곡중학교,중학교,경기도 의정부시 신곡동 685-2,37.74288811,127.0599758
아산중학교,중학교,충청남도 아산시 온천동 30-3,36.78917733,127.0048222
아산배방중학교,중학교,충청남도 아산시 배방읍 북수리 257-4,36.76960664,127.0712166
신원중학교,중학교,경기도 고양시 덕양구 신원동 605,37.66750838,126.8875395
신정중학교,중학교,울산광역시 남구 옥동 163-6,35.54175006,129.2911448
성전고등학교,고등학교,전라남도 강진군 성전면 월평리 105,34.69366443,126.7057648
양덕중학교,중학교,경상남도 창원시 마산회원구 합성동 17-5,35.24256774,128.5949744
신태인중학교,중학교,전라북도 정읍시 신태인읍 신태인리 9,35.69251301,126.8921312
소성중학교,중학교,전라북도 정읍시 소성면 등계리 909,35.55583628,126.7850654
수지중학교,중학교,경기도 용인시 수지구 풍덕천동 663,37.33290689,127.0943392
손곡중학교,중학교,경기도 용인시 수지구 동천동 871,37.33479977,127.094418
약사고등학교,고등학교,울산광역시 중구 약사동 893,35.57381556,129.3354696
안면중학교,중학교,충청남도 태안군 안면읍 승언리 60-1,36.50892552,126.3541827
신창중학교,중학교,제주특별자치도 제주시 한경면 신창리 422,33.34908682,126.1841521
송전중학교,중학교,경기도 용인시 처인구 이동읍 송전리 692,37.14023379,127.1996853
성서중학교,중학교,경기도 용인시 수지구 성복동 480,37.31503639,127.0641053
수원칠보고등학교,고등학교,경기도 수원시 권선구 금곡동 1073,37.27501172,126.944923
송정초등학교,초등학교,부산광역시 강서구 신호동 300-2,35.0850744,128.8740044
순창북중학교,중학교,전라북도 순창군 순창읍 순화리 78,35.37937397,127.1392326
순천승평중학교,중학교,전라남도 순천시 해룡면 신대리 1967,34.93803364,127.5455268
순천향림중학교,중학교,전라남도 순천시 석현동 157,34.97240942,127.4855072
수내중학교,중학교,경기도 성남시 분당구 수내동 78,37.37037908,127.1262246
야탑중학교,중학교,경기도 성남시 분당구 야탑동 336,37.41634639,127.1315774
성연초등학교,초등학교,충청남도 서산시 성연면 일람리 1084,36.82417048,126.4491711
안덕중학교,중학교,제주특별자치도 서귀포시 안덕면 화순리 296,33.24856697,126.337679
안양여자상업고등학교,고등학교,경기도 안양시 만안구 안양동 산 41-1,37.39567405,126.9096238
성수공업고등학교,고등학교,서울특별시 성동구 성수동2가 333-128,37.54048786,127.0513337
아산초등학교,초등학교,충청남도 아산시 용화동 3-22,36.77009196,127.0109916
송린초등학교,초등학교,경기도 화성시 새솔동 0 송린초등학교,37.27814197,126.8239714
수성초등학교,초등학교,경기도 수원시 장안구 조원동 843,37.30555692,127.0140079
숭신여자고등학교,고등학교,경기도 성남시 중원구 금광동 2686,37.44956185,127.1695196
신선여자고등학교,고등학교,울산광역시 남구 야음동 789-11,35.52542642,129.3252912
아름초등학교,초등학교,세종특별자치시 아름동 1275,36.51441203,127.2514496
송우초등학교,초등학교,광주광역시 광산구 우산동 1593-1,35.1588334,126.8099458
성화중학교,중학교,대구광역시 북구 복현동 540-1,35.90297386,128.6194312
안산디자인문화고등학교,고등학교,경기도 안산시 상록구 본오동 798,37.29728392,126.8717971
신백현중학교,중학교,경기도 성남시 분당구 백현동 566,37.38577463,127.1102903
안산국제비즈니스고등학교,고등학교,경기도 안산시 상록구 장상동 10 10,37.36073756,126.8744085
시화공업고등학교,고등학교,경기도 시흥시 정왕동 1522,37.34323883,126.7520037
수곡중학교,중학교,충청북도 청주시 서원구 수곡동 1003,36.61391304,127.4743063
세광중학교,중학교,충청북도 청주시 서원구 미평동 349,36.60301924,127.4546181
신봉중학교,중학교,경기도 용인시 수지구 신봉동 981,37.32735366,127.0643074
시흥초등학교,초등학교,경기도 시흥시 정왕동 1871-4,37.35193371,126.7316223
안서중학교,중학교,경기도 광명시 소하동 883-13,37.43804175,126.8820968
안산광덕초등학교,초등학교,경기도 안산시 상록구 월피동 523,37.33288616,126.8438782
소담고등학교,고등학교,세종특별자치시 소담동 9-147,36.4822107,127.3028199
솔밭중학교,중학교,충청북도 청주시 흥덕구 복대동 515-6,36.63997813,127.4295771
신주초등학교,초등학교,경상남도 양산시 물금읍 범어리 2673-1,35.33723247,129.0190433
승지초등학교,초등학교,경기도 시흥시 능곡동 550,37.37259607,126.8125414
세인고등학교,고등학교,전라북도 완주군 화산면 운산리 110-1,36.06870726,127.1529003
신성중학교,중학교,경기도 안양시 만안구 안양동 587-68,37.38454498,126.9201526
안양여자중학교,중학교,경기도 안양시 만안구 안양동 840-2,37.40356518,126.9170239
신갈중학교,중학교,경기도 용인시 기흥구 신갈동 113,37.28014082,127.1088298
아인초등학교,초등학교,경기도 화성시 청계동 515,37.20083859,127.1055189
순천승남중학교,중학교,전라남도 순천시 송광면 이읍리 896,34.96403009,127.2614255
신남중학교,중학교,강원도 인제군 남면 신남리 404,37.97040065,128.0798136
신일비즈니스고등학교,고등학교,경기도 고양시 일산서구 일산동 1041,37.68305788,126.7618133
안동고등학교,고등학교,경상북도 안동시 정상동 산127-2,36.54327646,128.7604815
성주여자고등학교,고등학교,경상북도 성주군 성주읍 경산리 526-6,35.91614741,128.2817135
송린중학교,중학교,경기도 화성시 새솔동 0,37.2769836,126.8224108
수원가온초등학교,초등학교,경기도 수원시 권선구 금곡동 1079,37.27548846,126.9362008
송절중학교,중학교,충청북도 청주시 흥덕구 송절동 122-6,36.65940789,127.4585617
소양중학교,중학교,강원도 춘천시 사농동 82,37.90597695,127.7259779
양덕중학교,중학교,경상북도 포항시 북구 양덕동 2027,36.08398572,129.4072062
신안증도중학교,중학교,전라남도 신안군 증도면 증동리 1512,34.9985056,126.1441567
세미초등학교,초등학교,경기도 오산시 내삼미동 896,37.17392903,127.0644662
아산용연초등학교,초등학교,충청남도 아산시 배방읍 장재리 2052,36.79214213,127.0925025
아산북수초등학교,초등학교,충청남도 아산시 배방읍 북수리 299-24,36.76785931,127.0764158
옥정초등학교,초등학교,경기도 양주시 옥정동 956,37.82335053,127.0883843
영도여자고등학교,고등학교,부산광역시 영도구 동삼동 514-13,35.07313818,129.0661725
