공원명,위도,경도,공원면적,제공기관명
장갓골,36.294499,127.332929,10099.2,대전광역시 서구
신선암,36.2981289,127.334078,11733.5,대전광역시 서구
하늘아래,36.29264125,127.3340326,66916.6,대전광역시 서구
도마실,36.313274,127.385242,12438,대전광역시 서구
안샘,36.293549,127.325441,7444.8,대전광역시 서구
옥은,36.294498,127.332929,1671,대전광역시 서구
도안,36.318841,127.340666,670355,대전광역시 서구
복수,36.306424,127.380207,95950,대전광역시 서구
월평,36.342104,127.357557,3994734,대전광역시 서구
느리울,36.294499,127.332929,13909,대전광역시 서구
구봉,36.294499,127.332929,10368.9,대전광역시 서구
소태,36.324127,127.348102,13615.5,대전광역시 서구
봉우재,36.294499,127.332929,10044.2,대전광역시 서구
도안7,36.303473,127.349413,683766.2,대전광역시 서구
웅기,36.336034,127.375737,2132.6,대전광역시 서구
우정,36.339732,127.388738,1741.8,대전광역시 서구
새들,36.331096,127.389596,1631.1,대전광역시 서구
예정,36.331291,127.378459,1662.1,대전광역시 서구
안골,36.335231,127.371706,1501.7,대전광역시 서구
안산뜸,36.348391,127.368625,1870,대전광역시 서구
우마장,36.342198,127.369617,1700,대전광역시 서구
뒷뜰,36.352726,127.366403,2750,대전광역시 서구
한마음,36.344106,127.368018,4150,대전광역시 서구
오량,37.566535,126.977969,1152,대전광역시 서구
계림,36.306514,127.367934,1219.3,대전광역시 서구
강변,36.306349,127.364088,3110.2,대전광역시 서구
수밋들,36.304027,127.366396,4021.1,대전광역시 서구
정림,36.301691,127.366837,2478.7,대전광역시 서구
목운,36.331592,127.368743,1503,대전광역시 서구
평화,36.330229,127.368042,1673,대전광역시 서구
선경,36.34299836,127.3946315,1932.9,대전광역시 서구
새말,36.344056,127.390392,1627.4,대전광역시 서구
도산,36.346508,127.395813,1503.6,대전광역시 서구
문정,36.3500004,127.398921,1570.8,대전광역시 서구
윗둔지미,36.350596,127.379071,1753.8,대전광역시 서구
계룡,36.346429,127.381419,1566.2,대전광역시 서구
백운,36.337816,127.386385,1672.7,대전광역시 서구
지치울,36.339704,127.376899,1662.1,대전광역시 서구
건능골,36.344806,127.371591,2000,대전광역시 서구
명학,36.347532,127.374279,1546.4,대전광역시 서구
상촌,36.341591,127.375433,1505.4,대전광역시 서구
월평,36.356732,127.360173,3994734,대전광역시 서구
들말,36.32914581,127.3823284,6196,대전광역시 서구
갈밭공원269,35.387702,129.340532,1778,울산광역시 울주군
든솔공원268,35.385624,129.34543,8726,울산광역시 울주군
솔잎공원267,35.385873,129.346538,1393,울산광역시 울주군
내동공원266,35.441494,129.334569,1013,울산광역시 울주군
방터공원265,35.510301,129.086414,1919,울산광역시 울주군
운곡공원264,35.50726,129.079363,2095,울산광역시 울주군
하방공원263,35.506505,129.08192,2055,울산광역시 울주군
상방공원262,35.509446,129.080031,2060,울산광역시 울주군
중방공원260,35.508665,129.08247,2063,울산광역시 울주군
새터공원259,35.511139,129.082299,1470,울산광역시 울주군
노동공원258,35.568869,129.126492,1502,울산광역시 울주군
서문공원257,35.569242,129.119266,1501,울산광역시 울주군
숲뒷들공원256,35.570727,129.12674,1500,울산광역시 울주군
북문공원255,35.570927,129.123284,2091,울산광역시 울주군
해산공원253,35.572951,129.121462,2105,울산광역시 울주군
청조공원252,35.553415,129.112373,1700,울산광역시 울주군
홍단심공원251,35.555104,129.113717,1585,울산광역시 울주군
원화공원250,35.553776,129.115235,1585,울산광역시 울주군
옥토끼공원249,35.554837,129.116952,1500,울산광역시 울주군
해늘공원248,35.556747,129.118376,1582,울산광역시 울주군
들샘공원247,35.556431,129.115905,1620,울산광역시 울주군
초롱공원246,35.556684,129.112676,1645,울산광역시 울주군
아리솔공원245,35.558177,129.114513,1636,울산광역시 울주군
한서공원244,35.559871,129.114036,1581,울산광역시 울주군
매디공원243,35.559452,129.117971,1590,울산광역시 울주군
마리공원242,35.560265,129.120216,1590,울산광역시 울주군
도손공원241,35.561326,129.117198,1644,울산광역시 울주군
옥선공원240,35.561971,129.114595,1500,울산광역시 울주군
남천공원239,35.565585,129.112161,1747,울산광역시 울주군
방천공원238,35.566708,129.114361,1509,울산광역시 울주군
대암공원237,35.568056,129.110716,1822,울산광역시 울주군
지석공원236,35.569283,129.111292,1518,울산광역시 울주군
솔가지공원235,35.566731,129.126245,2003,울산광역시 울주군
파랑새공원207,35.55536,129.26083,1501,울산광역시 울주군
진이공원194,35.413788,129.283815,1389,울산광역시 울주군
수련공원193,35.412742,129.277908,2111,울산광역시 울주군
누림공원192,35.405908,129.286091,2561,울산광역시 울주군
겨루공원191,35.407716,129.287654,1771,울산광역시 울주군
보예공원190,35.409817,129.290532,1842,울산광역시 울주군
뒷산공원32,35.569452,129.247818,1954,울산광역시 울주군
한내공원189,35.409766,129.286838,1617,울산광역시 울주군
토리공원188,35.407758,129.284172,1900,울산광역시 울주군
종달공원187,35.409472,129.28317,1850,울산광역시 울주군
용방소공원186,35.427735,129.307898,840,울산광역시 울주군
신온공원185,35.429988,129.308678,880,울산광역시 울주군
다한공원184,35.432892,129.31183,1036,울산광역시 울주군
신경공원183,35.432684,129.306017,868,울산광역시 울주군
온덕공원182,35.435617,129.311563,1355,울산광역시 울주군
영남공원181,35.438604,129.30586,544,울산광역시 울주군
해련공원180,35.441369,129.309888,2800,울산광역시 울주군
솔찬공원179,35.442196,129.305985,2353,울산광역시 울주군
미리내공원172,35.485889,129.302358,3063,울산광역시 울주군
도래공원171,35.483236,129.306837,2836,울산광역시 울주군
눈솔공원170,35.486317,129.307121,2701,울산광역시 울주군
나슬공원169,35.485655,129.30471,3733,울산광역시 울주군
주개네공원35,35.568222,129.242778,1503,울산광역시 울주군
밤밭골공원34,35.569433,129.244629,2348,울산광역시 울주군
중앙공원33,35.567063,129.246995,1705,울산광역시 울주군
호연공원31,35.568193,129.249435,1500,울산광역시 울주군
비나리공원30,35.562661,129.230042,1794,울산광역시 울주군
누리공원29,35.564056,129.22805,1600,울산광역시 울주군
한울공원28,35.561952,129.226244,2500,울산광역시 울주군
마루공원27,35.563156,129.224027,2359,울산광역시 울주군
교동소공원74,35.555591,129.128026,661.1,울산광역시 울주군
열박공원57,35.697922,129.191338,7393,울산광역시 울주군
