가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수수량,가로수길길이,제공기관명
대덕길,35.104526,128.592661,35.104394,128.593202,17,0.52,부산광역시 사상구
감전중천길,35.091265,128.592495,35.092241,128.582656,138,1.27,부산광역시 사상구
산업길,35.093212,128.583996,35.093991,128.584213,29,0.24,부산광역시 사상구
공구2길,35.093998,128.584227,35.093854,128.585206,22,0.25,부산광역시 사상구
동주길,35.084896,129.000099,35.084531,129.000249,25,0.95,부산광역시 사상구
"신주례1,2길",35.091052,129.004017,35.091748,129.003959,62,0.2,부산광역시 사상구
청기동길,35.110963,128.592992,35.110395,128.594517,105,0.44,부산광역시 사상구
서당골길,35.110792,129.000226,35.110329,129.001237,35,0.4,부산광역시 사상구
삼덕길,35.102757,128.583673,35.102263,128.591535,76,0.5,부산광역시 사상구
새모라길,35.112741,128.593015,35.112871,128.592526,20,0.1,부산광역시 사상구
새알섬길,35.073978,128.574904,35.073405,128.580541,67,0.1,부산광역시 사상구
냉정길,35.090327,129.004062,35.084909,129.004028,47,0.3,부산광역시 사상구
학감대로,35.091971,128.592726,35.083695,128.591702,150,0.65,부산광역시 사상구
학감대로,35.082638,128.592002,35.082225,128.591755,26,0.08,부산광역시 사상구
삼락천로,35.112982,128.590448,35.112621,128.590093,21,0.15,부산광역시 사상구
낙동대로,35.114866,128.591694,35.071262,128.574242,939,8.01,부산광역시 사상구
강변대로,35.090991,128.581891,35.071269,128.573954,623,2.6,부산광역시 사상구
가야대로,35.090682,129.010131,35.090863,128.582386,661,4.4,부산광역시 사상구
사상로,35.090201,128.595902,35.114335,128.592768,965,8.4,부산광역시 사상구
백양대로,35.091399,129.005922,35.114215,128.593826,1163,8.36,부산광역시 사상구
백양대로700번길,35.100952,128.592618,35.101479,128.592589,23,0.16,부산광역시 사상구
즐거운길,35.101804,128.591925,35.110283,128.592614,321,1.1,부산광역시 사상구
학장로,35.075718,128.581961,35.085499,128.595812,498,5.15,부산광역시 사상구
보수로,35.080821,128.594741,35.083592,128.591691,252,2.47,부산광역시 사상구
새벽로,35.090314,128.585557,35.094272,128.590398,172,1.1,부산광역시 사상구
광장로,35.094718,128.583611,35.094344,128.591831,144,1.1,부산광역시 사상구
터널오름길,35.113358,128.590036,35.110633,129.001362,300,2.1,부산광역시 사상구
국도13호,35.264857,126.889386,35.262982,127.097735,3982,28,전라남도 담양군
국도24호,35.272403,126.867917,35.348913,127.069229,2719,16,전라남도 담양군
국도29호,35.216351,126.950774,35.444388,126.996695,3772,27,전라남도 담양군
국지15호,35.319319,126.978222,35.379608,126.924046,1981,11,전라남도 담양군
국지60호,35.219571,126.953831,35.269507,127.081758,720,14,전라남도 담양군
지방792호,35.429531,127.002175,35.432802,127.044311,811,5,전라남도 담양군
지방887호,35.131971,127.088261,35.309541,127.076411,5508,29,전라남도 담양군
지방897호,35.133567,127.044232,35.395891,126.956969,2754,42,전라남도 담양군
지방898호,35.279871,126.893941,35.321701,126.868384,1504,7,전라남도 담양군
군도1호,35.175665,127.053494,35.233126,127.018318,548,8,전라남도 담양군
군도3호,35.189686,127.099511,35.250465,127.051356,1234,10,전라남도 담양군
군도4호,35.258358,126.959348,35.266979,127.047043,1000,12,전라남도 담양군
군도5호,35.240545,127.010542,35.314887,126.900646,1657,16,전라남도 담양군
군도6호,35.252218,126.930085,35.252427,126.954592,222,2,전라남도 담양군
군도10호,35.329705,126.977611,35.382182,126.966326,773,7,전라남도 담양군
군도15호,35.312378,126.926905,35.349631,126.972343,355,8,전라남도 담양군
군도16호,35.288187,126.976756,35.289555,127.028069,533,7,전라남도 담양군
군도17호,35.221932,126.974381,35.224376,126.989359,350,5,전라남도 담양군
군도18호,35.272731,127.032658,35.322575,127.003754,250,10,전라남도 담양군
군도20호,35.349549,127.032597,35.376364,126.994779,792,7,전라남도 담양군
경기대로,37.046059,127.060042,37.02765,127.071045,841,3086,경기도 평택시
송탄로,37.046059,127.060042,37.084508,127.057935,448,3710,경기도 평택시
탄현로,37.054257,127.055228,37.087706,127.062669,459,2315,경기도 평택시
서정역로,37.054257,127.055228,37.059427,127.05399,159,1161,경기도 평택시
탄현1로,37.066707,127.052947,37.079312,127.054166,335,2160,경기도 평택시
추담로,37.053361,127.07431,37.065187,127.071538,566,2927,경기도 평택시
서정로,37.076213,127.03896,37.070526,127.049658,203,1915,경기도 평택시
서정북로,37.070552,127.049743,37.07112,127.059587,44,226,경기도 평택시
장안웃길,37.062846,127.075595,37.064699,127.069717,197,900,경기도 평택시
서정로,37.065448,127.063817,37.065196,127.071592,98,554,경기도 평택시
서정남로,37.060497,127.053862,37.069873,127.055734,14,196,경기도 평택시
두릉3길,37.062337,127.030483,37.064093,127.023433,149,618,경기도 평택시
문곡2길,37.05884,127.015242,37.060923,127.014732,91,648,경기도 평택시
송월로,37.073968,127.049011,37.082475,127.053475,131,597,경기도 평택시
청원로,37.052089,127.052194,37.052554,127.059892,66,571,경기도 평택시
청원로,37.052597,127.060172,37.044022,127.099273,469,3798,경기도 평택시
삼남로,37.037365,127.097727,37.09593,127.089583,930,5644,경기도 평택시
지산로115/140번길,37.081828,127.069128,37.081613,127.067495,103,919,경기도 평택시
신장로,37.07914,127.054796,37.09014,127.053442,321,1700,경기도 평택시
쇼핑로,37.07914,127.054166,37.078627,127.052707,18,394,경기도 평택시
신장근린공원전면도로,37.084014,127.052995,37.08798,127.050071,8,236,경기도 평택시
남산로,37.085569,127.049493,37.087226,127.048017,21,214,경기도 평택시
방여울로39번길,37.045097,127.087426,37.048919,127.087768,59,441,경기도 평택시
동부대로,37.104802,127.082754,37.125278,127.078994,213,1253,경기도 평택시
진위산단로,37.118924,127.084144,37.125289,127.083534,456,2352,경기도 평택시
방꼬지길,37.113009,127.063087,37.129892,127.051961,65,765,경기도 평택시
마두길,37.109255,127.019863,37.112426,127.014016,216,1677,경기도 평택시
서탄로,37.103552,127.06373,37.129867,127.017773,463,2855,경기도 평택시
하북2길,37.104042,127.056882,37.104305,127.052556,89,433,경기도 평택시
야막리하천변,37.12274,127.058247,37.122708,127.063265,63,573,경기도 평택시
발안로,37.123981,127.001123,37.135735,127.035168,143,1125,경기도 평택시
엘지로,37.123144,127.065636,37.129165,127.089527,266,2088,경기도 평택시
남부대로,37.118841,127.109555,37.125454,127.090994,245,1354,경기도 평택시
지방도306호선,37.09299,126.999051,37.10046,127.040314,733,3834,경기도 평택시
지방도306호선,37.10046,127.040314,37.095326,127.107904,704,4251,경기도 평택시
고덕국제화계획지구,37.02548,127.063539,37.031822,127.050965,1705,9065,경기도 평택시
평택5로,36.986084,127.112023,37.000042,127.094731,477,2220,경기도 평택시
평남로,37.002665,127.059817,36.994358,127.113406,886,4897,경기도 평택시
