상권명,시도명,시군구명,상권좌표수,좌표(경위도)_wgs84
대림역,서울특별시,구로구,12,"126.890645983989,37.4953294033086|126.88948960596,37.4947599034187|126.889339948655,37.4949387073021|126.889642975972,37.4950947301769|126.889412169402,37.4954079291268|126.89217273689,37.4968574698969|126.892552791439,37.4963924853683|126.892542680024,37.4963112965886|126.892127366128,37.4961001666641|126.891678398759,37.4958706990273|126.89112860045,37.4955772112326|126.890645983989,37.4953294033086"
사당역_1,서울특별시,관악구,14,"126.98139256482,37.4757908718647|126.981540307379,37.4749000987619|126.98176717629,37.4740100063128|126.981282434771,37.4739067174833|126.98109252744,37.4745718633954|126.981010408498,37.4756253911475|126.980099631706,37.4752571213355|126.979626678397,37.4751178850968|126.97961701444,37.4758296354971|126.980001247461,37.4758419592009|126.980040596276,37.4762748049784|126.980957127129,37.4762196288132|126.981289236027,37.4759071194325|126.98139256482,37.4757908718647"
사당역_2,서울특별시,동작구,25,"126.981599161834,37.480568242468|126.981428328063,37.4773229738452|126.981294746796,37.4771686443554|126.98108215498,37.4770046237427|126.980572830222,37.4770452890596|126.97996212903,37.4770580465414|126.979953881662,37.4768327116411|126.978404645724,37.4768553867658|126.978409826402,37.4773059590222|126.979099540788,37.4773029019536|126.979274910338,37.4777098898382|126.97917267713,37.4777450499837|126.979227732767,37.4778536516075|126.979522760574,37.4777751017423|126.979807635456,37.4784443392388|126.980057445224,37.4783653981334|126.980325218588,37.4786290122106|126.980014725127,37.4790137893869|126.980327843215,37.4792687838163|126.980493996784,37.4795225110776|126.980638274486,37.479721986331|126.98080552994,37.47989462771|126.980830402399,37.4805616224937|126.980886440022,37.4805981474046|126.981599161834,37.480568242468"
서울대입구역_1,서울특별시,관악구,16,"126.952135387704,37.4788602494608|126.952022966737,37.4788142010225|126.951490629891,37.4788815684834|126.951540114453,37.4793865965729|126.950328969164,37.4794839830662|126.950282742165,37.4795556571089|126.950439858249,37.4804490930952|126.949070170221,37.4805630809316|126.949002087144,37.4805804971514|126.949283009608,37.4823220233|126.949350212261,37.4823676727601|126.951524253235,37.4821436766245|126.95284987565,37.4819481757619|126.952458081186,37.4808544336642|126.952207863515,37.4793384493556|126.952135387704,37.4788602494608"
서울대입구역_2,서울특별시,관악구,18,"126.955413664309,37.4813401044256|126.955233906887,37.4812574223368|126.954423457326,37.481808914886|126.953502953181,37.4821431756779|126.954527506299,37.4832695394154|126.956106111292,37.4852117315807|126.957056182041,37.4851930797949|126.956698397318,37.4849015882539|126.956430686369,37.4846379218112|126.95621675222,37.4845729607613|126.95607803968,37.4839770422655|126.955165130651,37.4829507937613|126.954852460594,37.4826687055998|126.954831353617,37.4825603928306|126.954586268393,37.4822969220892|126.955031316313,37.4820035067158|126.955204656117,37.481734721922|126.955413664309,37.4813401044256"
신림역_1,서울특별시,관악구,11,"126.929942685442,37.4811304775594|126.92977349267,37.4811019155072|126.929234059783,37.4816646960838|126.929106876619,37.4818617759689|126.929173681069,37.4819344647456|126.929082211235,37.4820057207796|126.92684166085,37.4837154330463|126.929392354324,37.4840449020558|126.929609471858,37.4838846777636|126.929869977893,37.4814722191595|126.929942685442,37.4811304775594"
신림역_2,서울특별시,관악구,9,"126.930850735683,37.4824722428224|126.930571435366,37.4822354450686|126.93021942991,37.4823403884494|126.930027366951,37.482329640941|126.929869115651,37.4839140583508|126.930103325577,37.4841414394225|126.931570624712,37.4843259005047|126.931698640218,37.4824799029494|126.930850735683,37.4824722428224"
신림역_3,서울특별시,관악구,12,"126.929240629827,37.4843769174156|126.92738933034,37.4841619147211|126.926984753729,37.4847799701867|126.928383322492,37.4850269209313|126.927937373907,37.4861672137579|126.928567807863,37.4863621460244|126.928078686213,37.4873578800983|126.928653499258,37.4874892344225|126.929353955262,37.4859457703847|126.929431805966,37.4852436558985|126.929485374601,37.484658458063|126.929240629827,37.4843769174156"
신림역_4,서울특별시,관악구,21,"126.929054998753,37.4886732451312|126.929453153549,37.4877127259734|126.930097349021,37.4877365752129|126.930939264017,37.4873747565297|126.931668238343,37.4870029013309|126.93135782058,37.4865675934398|126.93202935853,37.4862582905302|126.931950985369,37.4862035199312|126.931759168462,37.4861747563988|126.931879145831,37.4856892726597|126.932217681932,37.4857373814456|126.932309025429,37.4856751323998|126.932381982531,37.4853153707348|126.930948579238,37.4851312259531|126.931057638881,37.484618612812|126.930019438138,37.4844740693136|126.929802704778,37.4846072663064|126.929613734436,37.4859661422935|126.928339872739,37.4888649994705|126.928451779402,37.4889471077005|126.929054998753,37.4886732451312"
노량진1동,서울특별시,동작구,18,"126.937744096457,37.5139178737518|126.937223829233,37.5139131995471|126.936735705438,37.5140349585434|126.935498807296,37.5143121664477|126.935433692799,37.5149152813093|126.936347784037,37.5150676735326|126.937601189774,37.515223107369|126.943018618193,37.5160916022471|126.94354448267,37.5156998404822|126.944002732882,37.515289451661|126.943588180463,37.5150064248315|126.94357915316,37.5148441557672|126.940147308244,37.5143539165002|126.94000065701,37.514325570763|126.939854387731,37.5142701968694|126.939223690013,37.5140753217038|126.938545970918,37.5140061676858|126.937744096457,37.5139178737518"
노량진역,서울특별시,동작구,22,"126.947513059246,37.5126085914779|126.946082004135,37.5122174076642|126.945890368022,37.5121706474148|126.945632391563,37.5120151697572|126.945151764377,37.511605412623|126.944777526392,37.5116741579506|126.944708907211,37.5117276085333|126.944200724345,37.5116690101483|126.944318892021,37.5113096460404|126.943812233812,37.5111429339223|126.943413495914,37.5121485453157|126.942656620463,37.5120787077562|126.942594866376,37.5124475849661|126.941510508828,37.5123387697522|126.940989616255,37.5123791589603|126.941010832685,37.5132803958687|126.940388269847,37.5133108614745|126.940443548179,37.5134014614137|126.944398914994,37.5136620936002|126.945157201335,37.5136328174855|126.948141368052,37.5129746002419|126.947513059246,37.5126085914779"
보라매공원,서울특별시,동작구,18,"126.927380474078,37.4903250142505|126.927614323697,37.4897865049542|126.927512822663,37.4897675637371|126.926854472416,37.4899418027233|126.926004165918,37.4900962743304|126.925007515772,37.4902043574701|126.924453237579,37.4902173399269|126.924091428486,37.4902140495907|126.922915549341,37.4902033483481|126.922813273733,37.4902384589776|126.922755448838,37.4903280372697|126.923363500457,37.4928745306205|126.926321438305,37.4924238609957|126.926515071782,37.4923265030662|126.926675814314,37.4921567624569|126.92678452821,37.4916711824401|126.927019673666,37.4910425813437|126.927380474078,37.4903250142505"
신대방삼거리역,서울특별시,동작구,32,"126.931984417951,37.4997556015479|126.931569996418,37.4994725338166|126.930974266597,37.4992148575341|126.930534926227,37.4990937496391|126.930163049445,37.4990002817872|126.930148521325,37.4984324900174|126.930250548201,37.4984153918477|126.930151473899,37.4982252756257|126.929325236497,37.4982718622956|126.929096511175,37.4984500012816|126.928868427407,37.4985830932166|126.928438730571,37.4985792011382|126.928222338916,37.498685366296|126.927985646397,37.4986291584131|126.927637420284,37.4984638131457|126.927579465829,37.4985624029804|126.927419612145,37.4986690792668|126.927315524893,37.4988303239731|126.927345715767,37.4990919016758|126.927096813597,37.4990986546366|126.926757577111,37.49909557695|126.926577295033,37.4990488885705|126.926159934565,37.4989730163128|126.926055586457,37.4991522784683|126.925368771262,37.4989387993537|126.925357810305,37.499704590341|126.930324324528,37.4995874216869|126.930954363845,37.4998183799006|126.93187418652,37.5003492979127|126.931998447354,37.5003594304792|126.932251709914,37.5000463502095|126.931984417951,37.4997556015479"
"총신대,앞",서울특별시,동작구,41,"126.964829104876,37.4897666136863|126.964627697097,37.4896116721889|126.964596137038,37.4894401960462|126.96450692658,37.4893493099661|126.964474373227,37.4892499092676|126.964464432998,37.4891507065109|126.964455983309,37.4889433905312|126.964630548166,37.4885844975939|126.964600851319,37.4882778798815|126.964673035951,37.4879631433224|126.964728822627,37.4880176946921|126.964976072632,37.4881279845103|126.965212761679,37.488184118289|126.965348562307,37.4881762955797|126.965995506271,37.4880017415994|126.966121984235,37.4878496681076|126.966301397725,37.4879593622791|126.966622685351,37.4876197693044|126.965539374562,37.4866371644351|126.965390285199,37.486789039588|126.965181189097,37.4871926843738|126.964926244817,37.4876409802231|126.964755160397,37.4877476094542|126.964537856633,37.4879259180755|126.964400690067,37.4880328436599|126.964218670346,37.4881123447959|126.964105855217,37.488093335915|126.964003352424,37.4881465014249|126.963912777217,37.488154718695|126.96385462976,37.488271346206|126.963794742108,37.4885141057598|126.963452689929,37.4887183511158|126.963111133381,37.488886557721|126.962508636726,37.4899355060685|126.962756387286,37.4900097628295|126.962802111512,37.4899741216646|126.962976064789,37.4896602785372|126.963538907977,37.4898454217092|126.963685769756,37.4898557188882|126.964586573873,37.4901339224828|126.964829104876,37.4897666136863"
총신대입구역_1,서울특별시,동작구,19,"126.982091778958,37.4884386851443|126.982017273346,37.4880956436559|126.98181725621,37.4844987171717|126.981084695744,37.4843212098609|126.98112051062,37.485015329985|126.980925498443,37.4852208927295|126.979124866601,37.4845926515709|126.978985277719,37.4848797842033|126.978982461433,37.485087002297|126.980091949333,37.4874843650919|126.979827988452,37.4877704262558|126.979623617182,37.4878317374186|126.979787584077,37.4882476361849|126.980547194225,37.4881010054722|126.980648276707,37.4889849089407|126.981374584088,37.4887929333193|126.981736515087,37.4887870386539|126.981752218334,37.4884627945322|126.982091778958,37.4884386851443"
강남역_1,서울특별시,서초구,8,"127.02758077212,37.4973543363551|127.029626621833,37.4930640877854|127.028354138099,37.492648168229|127.02676301399,37.4958788908996|127.025072816899,37.4954054354783|127.024466912117,37.4967790555582|127.026978881284,37.4975476194809|127.02758077212,37.4973543363551"
강남역_2,서울특별시,서초구,13,"127.024301549288,37.5042834787161|127.027323944669,37.4979739532399|127.025767990234,37.497609737977|127.024235954943,37.4971465834881|127.023642968272,37.49839415761|127.025264204168,37.4989571709144|127.023752437356,37.5021524597838|127.023371750535,37.5027259923211|127.022616877753,37.5025035045717|127.022281181117,37.5030954263074|127.021514999243,37.5028728380517|127.021270937742,37.5033754093538|127.024301549288,37.5042834787161"
고속터미널역,서울특별시,서초구,12,"127.004100365755,37.5026644302492|127.003761702624,37.5026165258264|127.003489935383,37.502641268256|127.00313697352,37.5028185048417|127.001436921262,37.5047864816148|127.001580703226,37.5050309795254|127.008722810386,37.5071995121444|127.009052329019,37.5070851363351|127.009854541655,37.5054339167905|127.009848698622,37.5050193834407|127.009737509354,37.5048742841457|127.004100365755,37.5026644302492"
교대역_1,서울특별시,서초구,17,"127.013553270689,37.4933636612151|127.014465866178,37.4884515038053|127.01141387624,37.4875069632579|127.01120478668,37.4879287121368|127.012533387664,37.4883633052807|127.012335963867,37.4887581218234|127.012689605225,37.4893828021021|127.01258014659,37.4899675747351|127.011597165524,37.4899053029136|127.011209492267,37.4892893455796|127.010242486945,37.4897317871432|127.009600377089,37.4895462022784|127.009972760995,37.488747379729|127.009510615255,37.4886353847236|127.007908657077,37.4917756550491|127.013416991033,37.4934075775299|127.013553270689,37.4933636612151"
교대역_2,서울특별시,서초구,18,"127.018924962828,37.4933542674436|127.017723678997,37.4926865285765|127.017433690491,37.4932427748219|127.016217220522,37.4928722428755|127.016403682103,37.49245029725|127.016735011306,37.4921917454376|127.016465999005,37.4920092981395|127.015404309845,37.491910361246|127.015443781803,37.4914871936462|127.014281047708,37.4913333423969|127.013997804812,37.4930970505498|127.013914277142,37.4934297447682|127.014092829196,37.493611443975|127.019127694395,37.4951490488149|127.019278693542,37.4948439419047|127.018130033292,37.4944739916807|127.018339456535,37.4940252019834|127.018924962828,37.4933542674436"
교대역_3,서울특별시,서초구,6,"127.01337821653,37.4937766867559|127.011204194654,37.4931277969501|127.010437140294,37.4946982291601|127.013095533913,37.4954953437837|127.01345535637,37.4939305094398|127.01337821653,37.4937766867559"
교대역_4,서울특별시,서초구,12,"127.013912021071,37.4979079685352|127.014163327736,37.4968558292179|127.014930843821,37.496970349446|127.015717964619,37.4955892767318|127.016812449788,37.495778589133|127.017363353515,37.4951614384135|127.018827457975,37.495624118323|127.018908612642,37.4954716120047|127.014087507069,37.4940168744304|127.013791621088,37.4941585769577|127.012930237399,37.4977466012595|127.013912021071,37.4979079685352"
