자전거보관소명,위도,경도,보관대수,제공기관명
금촌2동 주민센터,37.751645,126.777152,17,경기도 파주시
금향초옆(고가 밑),37.75191,126.775601,30,경기도 파주시
쇠재공원,37.75055,126.775956,17,경기도 파주시
금촌고등학교,37.750144,126.7786441,40,경기도 파주시
금촌중학교,37.751411,126.778768,83,경기도 파주시
교하파출소,37.752195,126.750236,10,경기도 파주시
이마트 파주점,37.746979,126.751025,15,경기도 파주시
신우빌딩,37.728245,126.735161,10,경기도 파주시
"산내마을 8,12 버스정류장",37.72644,126.738154,14,경기도 파주시
산내9단지 버스정류장,37.724579,126.743301,10,경기도 파주시
산내중학교,37.72307282,126.740928,40,경기도 파주시
가온공원,37.716225,126.74439,10,경기도 파주시
"산내8,12단지 버스정류장",37.716822,126.736867,14,경기도 파주시
가재울 공원,37.716822,126.736867,20,경기도 파주시
해솔6단지 614동 버스정류장,37.722546,126.738807,14,경기도 파주시
가람10단지 1002동 버스정류장,37.724422,126.758996,14,경기도 파주시
운전광역 보건지소,37.733948,126.761304,10,경기도 파주시
해솔중학교,37.727208,126.746267,59,경기도 파주시
해솔초등학교,37.726554,126.747047,12,경기도 파주시
지상중학교 버스정류장,37.722981,126.737268,14,경기도 파주시
해솔7단지 719동 버스정류장,37.725009,126.756506,10,경기도 파주시
신운정프라자 앞,37.725009,126.756506,7,경기도 파주시
토지주택공사 파주사업본부,37.7234005,126.755145,5,경기도 파주시
가람11단지 버스정류장,37.728801,126.755899,5,경기도 파주시
운정행복센터 버스정류장,37.728792,126.755877,10,경기도 파주시
지산중학교,37.724695,126.752468,70,경기도 파주시
한가람중학교 버스정류장,37.72831,126.74478,14,경기도 파주시
지산고등학교,37.735444,126.749749,73,경기도 파주시
가람1단지 108동 버스정류장,37.725933,126.759692,10,경기도 파주시
한가람초등학교,37.731934,126.755789,36,경기도 파주시
한가람중학교,37.731057,126.756137,62,경기도 파주시
한올프라자 앞,37.726171,126.759649,20,경기도 파주시
로얄프라자 앞,37.725864,126.759845,7,경기도 파주시
가람1단지 버스정류장,37.728835,126.755845,10,경기도 파주시
가람8단지 813동 버스정류장,37.72484,126.760289,12,경기도 파주시
가람4단지 413동 버스정류장,37.724589,126.760845,14,경기도 파주시
한길지하차도 육교 아래1,37.724589,126.760845,42,경기도 파주시
한길지하차도 육교 아래2,37.724589,126.760845,10,경기도 파주시
운정보건지소 헬스케어센터,37.725428,126.758527,7,경기도 파주시
지산초 맞은편 버스정류장,37.724776,126.760376,10,경기도 파주시
지산초등학교 버스정류장,37.724776,126.760376,14,경기도 파주시
가람도서관,37.730574,126.763505,70,경기도 파주시
소리천로,37.726905,126.757041,10,경기도 파주시
소리천로,37.726905,126.757041,10,경기도 파주시
중앙타워 버스정류장,37.726715,126.757067,10,경기도 파주시
가람5단지 501동 버스정류장,37.726715,126.757067,10,경기도 파주시
운정스포츠센터 축구장 맞은편,37.72875,126.755931,10,경기도 파주시
운정스포츠센터,37.737366,126.768035,10,경기도 파주시
운정스포츠센터 정문,37.737366,126.768035,10,경기도 파주시
운정스포츠센터 정문 맞은편,37.737366,126.768035,10,경기도 파주시
운정스포츠센터,37.737366,126.768035,40,경기도 파주시
맑은물 체육공원,37.737366,126.768035,9,경기도 파주시
가람4단지 정문 맞은편,37.725975,126.759767,7,경기도 파주시
봉일천고등학교,37.746672,126.815595,10,경기도 파주시
봉일천중학교,37.748095,126.813305,30,경기도 파주시
조리도서관,37.747456,126.8066011,10,경기도 파주시
조리읍사무소,37.744808,126.805338,10,경기도 파주시
공릉천자전거도로변,37.733317,126.830942,14,경기도 파주시
하나로마트 파주점-1,37.731163,126.835379,10,경기도 파주시
하나로마트 파주점-2,37.731163,126.835379,10,경기도 파주시
출판단지(다산교사거리),37.711094,126.686458,20,경기도 파주시
출판단지(메가박스),37.713845,126.687735,9,경기도 파주시
롯데아울렛,37.718642,126.691878,41,경기도 파주시
두일중학교,37.719655,126.712373,40,경기도 파주시
