도서관명,열람좌석수,자료수(도서),자료수(연속간행물),위도,경도,제공기관명
명지2차금강작은도서관,35,1000,0,,,부산광역시 강서구
명지두산작은도서관,40,2100,0,,,부산광역시 강서구
죽변면도서관,66,59175,126,37.06493,129.418842,경상북도 울진군
울진남부도서관,181,50488,70,36.688135,129.443829,경상북도 울진군
울진작은도서관,15,7314,2,36.994543,129.402953,경상북도 울진군
근남작은도서관,14,5696,2,36.798243,129.451806,경상북도 울진군
매화작은도서관,6,5542,0,36.91313,129.380044,경상북도 울진군
기성작은도서관,15,6063,3,36.963998,129.394695,경상북도 울진군
평해작은도서관,16,5683,0,36.72385,129.345004,경상북도 울진군
온정작은도서관,32,5605,4,36.727657,129.442181,경상북도 울진군
책마루도서관,35,3500,0,35.5492701,129.3176401,울산광역시 남구
울림북카페,99,1197,0,35.5395301,129.336401,울산광역시 남구
책방의 하루,33,1175,0,35.3218501,129.191901,울산광역시 남구
작은도서관 그늘,20,2000,0,35.5271521,129.3236288,울산광역시 남구
꿈꾸는 고래 도서관,40,1200,0,35.5323301,129.305401,울산광역시 남구
대공원대명루첸아파트 작은도서관,34,4138,0,35.5313349,129.3166507,울산광역시 남구
옹달샘 작은도서관,6,1200,0,35.5439908,129.3221024,울산광역시 남구
무거위브자이작은도서관,18,4000,0,35.5533526,129.266441,울산광역시 남구
굴화 작은도서관,29,5409,0,35.554065,129.2635254,울산광역시 남구
옥현으뜸마을 작은도서관,26,8498,0,35.5389136,129.2603675,울산광역시 남구
드림작은도서관,20,2474,0,35.5371088,129.3097098,울산광역시 남구
푸른도서관,20,5469,0,35.547051,129.3155119,울산광역시 남구
신선산휴먼빌도서관,15,4202,0,35.507958,129.312537,울산광역시 남구
미소나눔도서관,40,9667,0,35.5309552,129.3184235,울산광역시 남구
야음롯데캐슬문고,20,3522,0,35.5223409,129.3178521,울산광역시 남구
마이코즈문고,40,2164,0,35.5390228,129.3173083,울산광역시 남구
옥현주공1단지 책마루,10,7537,0,35.5456549,129.2629202,울산광역시 남구
울산감리교회문고,20,1800,0,35.5239148,129.3288841,울산광역시 남구
옥현주공2단지문고,21,10171,0,35.5434933,129.2629085,울산광역시 남구
소풍 작은도서관,26,15987,0,35.543794,129.348831,울산광역시 남구
다독다독 작은도서관,40,2718,0,35.537965,129.296123,울산광역시 남구
아이파크2 작은도서관,12,2600,0,35.536571,129.304337,울산광역시 남구
아이파크1 작은도서관,63,5000,0,35.536625,129.302056,울산광역시 남구
삼호 작은도서관,40,12932,0,35.550244,129.2732276,울산광역시 남구
달동 마을문고,6,7435,0,35.5363654,129.316541,울산광역시 남구
대현동 마을문고,9,11559,0,35.526529,129.3267904,울산광역시 남구
선암동 마을문고,50,9807,0,35.5161131,129.3156346,울산광역시 남구
삼산동 마을문고,8,10675,0,35.544467,129.331938,울산광역시 남구
신정4동 마을문고,12,10972,0,35.5294096,129.314461,울산광역시 남구
무거동 마을문고,24,16244,0,35.5503667,129.2568756,울산광역시 남구
신정3동 마을문고,8,11820,0,35.5451167,129.3163375,울산광역시 남구
신정2동 마을문고,30,7886,0,35.534675,129.307738,울산광역시 남구
수암동 마을문고,12,9080,0,35.5244132,129.3184728,울산광역시 남구
남부도서관,944,310223,483,35.535878,129.294949,울산광역시 남구
월봉도서관,66,20923,13,35.5307144,129.319882,울산광역시 남구
옥현어린이도서관,113,26126,20,35.539323,129.265111,울산광역시 남구
신복도서관,210,45200,52,35.551343,129.255313,울산광역시 남구
도산도서관,189,58604,53,35.530432,129.331217,울산광역시 남구
용운도서관,400,115050,22,36.325317,127.463997,대전광역시
갈마도서관,800,170901,54,36.340835,127.365748,대전광역시
가수원도서관,781,120508,43,36.301634,127.348937,대전광역시
둔산도서관,470,97190,43,36.360027,127.393188,대전광역시
서구어린이도서관,150,45661,11,36.360027,127.393188,대전광역시
노은도서관,569,64430,68,36.381691,127.320637,대전광역시
유성도서관,406,126049,49,36.378478,127.375985,대전광역시
진잠도서관,484,63697,73,36.303137,127.319761,대전광역시
구암도서관,317,17568,59,36.349311,127.330311,대전광역시
구즉도서관,372,99455,69,36.429471,127.380456,대전광역시
엑스포도서관,20,18371,11,36.399734,127.407736,대전광역시
신탄진평생학습도서관,1200,140409,25,36.446511,127.437362,대전광역시
송촌평생학습도서관,650,65469,22,36.360082,127.440157,대전광역시
안산평생학습도서관,530,141821,36,36.368222,127.427187,대전광역시
한밭도서관,656,802933,530,36.309678,127.409648,대전광역시
학생교육문화원,801,106654,44,36.328625,127.410481,대전광역시
산성도서관,430,47991,56,36.294991,127.386231,대전광역시
가오도서관,300,94073,31,36.311851,127.454827,대전광역시
판암도서관,80,32006,13,36.316391,127.460767,대전광역시
가양도서관,263,96878,20,36.348863,127.444931,대전광역시
무지개도서관,71,27088,9,36.319877,127.459518,대전광역시
홍도도서관,100,38439,8,36.349212,127.425953,대전광역시
성남도서관,120,37655,9,36.342301,127.429886,대전광역시
자양도서관,104,40498,12,36.335457,127.448654,대전광역시
비산도서관,60,18437,14,35.8685125,128.5711172,대구광역시 서구
서구영어도서관,14,4110,8,35.868114,128.5442553,대구광역시 서구
비원도서관,59,12141,14,35.886383,128.569308,대구광역시 서구
서구어린이도서관,323,42592,2,35.8743162,128.5441955,대구광역시 서구
내당4동 어린이도서관,12,7977,0,35.858891,128.551749,대구광역시 서구
새마을문고 서구지부,40,5695,0,35.872678,128.575354,대구광역시 서구
서구청 작은도서관,19,6144,0,35.8718022,128.559169,대구광역시 서구
비산7동 작은도서관,30,5828,0,35.885911,128.553929,대구광역시 서구
내당2.3동 드림도서관,55,6375,0,35.864275,128.5687571,대구광역시 서구
달성토성마을 다락방 작은도서관,21,3990,1,35.873152,128.5732945,대구광역시 서구
만평주민도서관,20,9138,0,35.887176,128.568276,대구광역시 서구
마을도서관 햇빛따라,30,13063,0,35.879609,128.572733,대구광역시 서구
옹달샘 작은도서관,16,7800,0,35.869575,128.570343,대구광역시 서구
세토 작은도서관,14,3500,0,35.864472,128.553323,대구광역시 서구
별이난마을도서관,39,1500,0,35.862169,128.551897,대구광역시 서구
중리롯데 작은도서관,16,2500,0,35.867068,128.547268,대구광역시 서구
평리 작은도서관,40,1400,0,35.8773589,128.5631319,대구광역시 서구
청송군립진보공공도서관,206,29050,16,36.5359123,129.0510395,경상북도 청송군
경상북도교육청예천도서관,300,70715,36,36.6552246,128.4543051,경상북도 예천군
연천도서관,67,76282,16,38.0981105,127.074576,경기도 연천군
중앙도서관,129,106949,17,38.0323136,127.0686875,경기도 연천군
해운대인문학도서관,299,35960,89,,,부산광역시 해운대구
반여도서관,162,91015,31,35.2020321,129.1316354,부산광역시 해운대구
재송어린이도서관,133,118636,27,35.1820607,129.1195253,부산광역시 해운대구
작은인문학도서관,167,14312,0,35.1896121,129.1163304,부산광역시 해운대구
해운대세계작은도서관,28,11637,0,35.1591211,129.1581126,부산광역시 해운대구
소래도서관,150,74989,77,37.3933292,126.7233326,인천광역시 남동구
서창도서관,183,63282,77,37.3933292,126.7233326,인천광역시 남동구
간석3동어린이도서관,80,34304,33,37.3933292,126.7233326,인천광역시 남동구
만수2동어린이도서관,65,27130,29,37.3933292,126.7233326,인천광역시 남동구
부개도서관,209,52604,52,37.490941,126.739478,인천광역시 부평구
삼산도서관,204,52009,57,37.522162,126.743062,인천광역시 부평구
부평기적의도서관,300,56507,47,37.503402,126.740178,인천광역시 부평구
청천도서관,146,46533,55,37.505822,126.714353,인천광역시 부평구
갈산도서관,92,25367,36,37.517563,126.727351,인천광역시 부평구
부개어린이도서관,70,20357,34,37.485459,126.737024,인천광역시 부평구
꿈나무작은도서관,42,10335,0,37.501682,126.711437,인천광역시 부평구
샘터도서관,25,9329,0,37.473805,126.707884,인천광역시 부평구
희망천작은도서관,26,12561,0,37.482228,126.714494,인천광역시 부평구
산곡글향기도서관,30,9485,0,37.506808,126.700227,인천광역시 부평구
갈산밀알도서관,23,8308,0,37.501663,126.725677,인천광역시 부평구
글마루도서관,60,10500,0,37.494259,126.719969,인천광역시 부평구
동수작은도서관,30,9454,0,37.4880013,126.7245517,인천광역시 부평구
민들레작은도서관,30,13867,0,,,인천광역시 부평구
무지개도서관,0,10000,0,,,인천광역시 부평구
청개구리어린이도서관,50,7093,5,,,인천광역시 부평구
신나는여성주의도서관 랄라,80,5017,5,,,인천광역시 부평구
춤추는달팽이도서관,50,4747,3,,,인천광역시 부평구
동그라미도서관,40,4500,0,,,인천광역시 부평구
누리보듬 마을문고,8,5071,2,,,인천광역시 부평구
옹달샘도서관,40,9100,3,,,인천광역시 부평구
꿈땅도서관,50,10256,5,,,인천광역시 부평구
청소년인문학도서관 두잉,50,3473,6,,,인천광역시 부평구
엘림작은도서관,40,6955,1,,,인천광역시 부평구
늘푸른도서관,30,8526,4,,,인천광역시 부평구
해오름작은도서관,20,3500,0,,,인천광역시 부평구
마을도서관,24,1500,0,,,인천광역시 부평구
하늘도시교회작은도서관,18,2200,0,,,인천광역시 부평구
동암비전도서관,40,2200,5,,,인천광역시 부평구
두드림작은도서관,20,2250,0,,,인천광역시 부평구
하하작은도서관,20,1800,0,,,인천광역시 부평구
선일비전영어작은도서관,20,2000,0,,,인천광역시 부평구
사랑채작은도서관,12,1300,0,,,인천광역시 부평구
우리동네 작은도서관 도란도란,20,10000,0,,,인천광역시 부평구
노동자의 작은도서관 사람,20,6023,4,,,인천광역시 부평구
아이아이도서관,25,1250,0,,,인천광역시 부평구
행복숲 작은도서관,20,1708,0,,,인천광역시 부평구
수비면 작은도서관,6,3356,0,36.766102,129.203631,경상북도 영양군
입암면 작은도서관,23,4429,0,36.594446,129.090222,경상북도 영양군
영양공공도서관,367,90894,400,36.661005,129.111181,경상북도 영양군
예산군립도서관,240,56000,37,36.69949917,126.8403863,충청남도 예산군
삽교공공도서관,162,75000,20,36.692174,126.743207,충청남도 예산군
도농도서관,448,159237,132,37.6074597,127.1592868,경기도 남양주시
와부도서관,411,104598,132,37.5856854,127.2174983,경기도 남양주시
화도도서관,328,128718,125,37.6501371,127.3058147,경기도 남양주시
진건도서관,373,107814,123,37.6551356,127.1774389,경기도 남양주시
평내도서관,451,97534,121,37.6417431,127.2388903,경기도 남양주시
별내도서관,329,114733,131,37.7083499,127.1178283,경기도 남양주시
진접도서관,422,61864,132,37.7296018,127.1941965,경기도 남양주시
진접푸른숲 도서관,549,59153,135,37.7156893,127.1929216,경기도 남양주시
오남도서관,372,88207,131,37.6979608,127.1978694,경기도 남양주시
퇴계원도서관,410,77171,132,37.6491214,127.1452884,경기도 남양주시
별빛도서관,598,36508,133,37.6506001,127.1200961,경기도 남양주시
태안군립중앙도서관,300,69341,39,36.755245,126.3082968,충청남도 태안군
태안군립안면도서관,90,53642,25,36.515318,126.3445096,충청남도 태안군
정보과학도서관,540,339394,153,37.418729,126.989709,경기도 과천시
문원도서관,110,56181,129,37.424736,127.007416,경기도 과천시
은평구립도서관,958,199029,544,37.61898,126.92828,서울특별시 은평구
증산정보도서관,511,62656,250,37.58281,126.90768,서울특별시 은평구
응암정보도서관,250,53973,142,37.58596,126.9197,서울특별시 은평구
상림마을작은도서관,60,33795,49,37.64422,126.92894,서울특별시 은평구
은평뉴타운 도서관,420,36727,95,37.63724,126.93313,서울특별시 은평구
구산동 도서관마을,350,39550,49,37.60949,126.91307,서울특별시 은평구
내를건너서숲으로도서관,170,10346,0,37.591414,126.907816,서울특별시 은평구
은평작은도서관(은평구청 1층),10,13033,0,37.60221,126.92982,서울특별시 은평구
녹번만화도서관,10,3431,2,37.60125,126.93503,서울특별시 은평구
다섯콩작은도서관,42,11717,11,37.60494,126.92586,서울특별시 은평구
어린이도서관 동네북,50,11899,0,37.60828,126.92859,서울특별시 은평구
북한산 힐스테이트 1차 솔숲문고,40,4200,2,37.61217,126.93603,서울특별시 은평구
은광교회도서관,60,13500,15,37.61271,126.92973,서울특별시 은평구
바다의 별 작은도서관,50,5600,0,37.61482,126.92649,서울특별시 은평구
비전뜰 도서관,18,3400,2,37.62599,126.9211,서울특별시 은평구
다니엘 작은도서관,20,4340,0,37.62579,126.92762,서울특별시 은평구
천주교연신내성당 작은도서관,6,1502,0,37.62723,126.9288,서울특별시 은평구
고리마루작은도서관(갈현1동 주민센터),18,4729,0,37.62369,126.91666,서울특별시 은평구
정임도서관,25,4900,0,37.62777,126.91917,서울특별시 은평구
효경골 마을문고(갈현2동 주민센터),20,9675,0,37.61851,126.9158,서울특별시 은평구
풍성한 알곡 비전도서관,34,1600,0,37.61815,126.9149,서울특별시 은평구
MBL문고,40,1900,0,37.61712,126.91246,서울특별시 은평구
청소년도서관 작공,22,1800,15,37.61497,126.91616,서울특별시 은평구
무지개영어도서관,16,2500,0,37.61083,126.91838,서울특별시 은평구
햇살이 따뜻한 아이마루 작은도서관,40,7236,23,37.60567,126.90754,서울특별시 은평구
대조꿈나무어린이도서관,56,12106,7,37.61388,126.92063,서울특별시 은평구
대조제일교회 꿈꾸는 작은도서관,40,8602,5,37.6118,126.92553,서울특별시 은평구
징검다리 도서관,50,7808,4,37.61083,126.91838,서울특별시 은평구
은평문화의집 작은도서관(응암1동 주민센터),50,11010,0,37.6007,126.92676,서울특별시 은평구
